,index,id,amount_tsh,date_recorded,funder,gps_height,installer,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,latitude,longitude
1669,55052,53384,0.0,2013-01-25,Dwsp,0,DWE,Upendo Akina Na Mama A,0,Lake Victoria,Mwakapalale,Shinyanga,17,1,Bariadi,Nkoma,0,False,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1670,55053,56634,0.0,2013-01-29,Wvt,0,WVT,Umoja,0,Lake Victoria,Mwasahani,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1671,55068,1083,0.0,2012-10-24,Unicef,0,DWE,Buyolwa,0,Lake Victoria,Lukelege,Mwanza,19,2,Magu,Kiloleli,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1672,55097,73910,0.0,2013-02-27,Rwssp,0,DWE,Elimu,0,Lake Victoria,Mbugani,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1673,55101,39679,0.0,2013-01-30,Lwi,0,LWI,none,0,Lake Victoria,Mwankima,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1674,55193,40807,0.0,2011-07-18,Rwssp,0,DWE,Muungano,0,Lake Victoria,Mwabuyunge,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1675,55202,51502,0.0,2012-10-29,Rwssp,0,DWE,Balimi,0,Lake Victoria,Busulwa,Shinyanga,17,1,Bariadi,Sagata,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1676,55282,64315,0.0,2011-07-29,Plan International,0,Plan Internationa,Mwamed,0,Lake Victoria,Kakola,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,Kakola,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1677,55287,38708,0.0,2013-01-30,Rwssp,0,DWE,Victoria A,0,Lake Victoria,Mwanyitanga,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1678,55314,54934,0.0,2013-01-30,Wvt,0,WVT,Serengeti,0,Lake Victoria,Nanga B,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1679,55397,3666,0.0,2013-01-21,Rwssp,0,DWE,Shule Ya Sekondari Kabale,0,Lake Victoria,Sululu,Shinyanga,17,1,Bariadi,Zagayu,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1680,55407,32071,0.0,2013-01-18,Dassip,0,DALDO,none,0,Lake Victoria,Mwanunda,Shinyanga,17,1,Bariadi,Sapiwi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1681,55448,73465,0.0,2013-02-04,Dwsp,0,DWE,Isangijo,0,Lake Victoria,Mwaumisheni,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1682,55452,39082,0.0,2013-02-21,Dwsp,0,DWE,Upendo,0,Lake Victoria,Ikindilo,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1683,55515,69668,0.0,2011-08-24,Hesawa,0,Hesawa,Mkuyuni,0,Lake Victoria,Nyakaflo,Mwanza,19,6,Geita,Chigunga,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1684,55591,30192,0.0,2011-08-12,Hesawa,0,DWE,Ezekia,0,Lake Tanganyika,Mraba,Mwanza,19,6,Geita,Mwingiro,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1685,55615,6561,0.0,2011-07-16,Tasaf,0,TASAF,Ezekiel,0,Lake Victoria,Kibondo,Mwanza,19,6,Geita,Mtakuja,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1686,55653,20192,0.0,2011-08-04,Hesawa,0,DWE,Musa,0,Lake Victoria,Ndelwe,Mwanza,19,6,Geita,Busolwa,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1687,55685,52124,0.0,2011-07-19,Wvt,0,WVT,Majimaji,0,Lake Victoria,Nyabubere,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1688,55792,17655,0.0,2013-01-30,Tasaf,0,DWE,Upendo,0,Lake Victoria,Itirima,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1689,55804,20894,0.0,2012-10-26,Lwi,0,LWI,Msituni,0,Lake Victoria,Nyamiselia,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1690,55805,54940,0.0,2013-01-29,Dwsp,0,DWE,Mwaisuns,0,Lake Victoria,Nangale,Shinyanga,17,1,Bariadi,Mhunze,0,False,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,other,other,salty abandoned,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1691,55841,69198,0.0,2013-02-01,Rwssp,0,DWE,Gasadi,0,Lake Victoria,Mwazena,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1692,55847,7413,0.0,2011-08-08,Government Of Tanzania,0,Government,Kituo Cha Afya,0,Lake Victoria,Bupamba,Mwanza,19,6,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1693,55870,61633,0.0,2012-11-04,Hesawa,0,DWE,Kwamabeja,0,Lake Victoria,Lamboni B,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1694,55874,31157,0.0,2013-02-16,Dwsp,0,DWE,Igolola,0,Lake Victoria,Busumagu,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1695,55879,43840,0.0,2011-07-19,Wsdp,0,DWE,Barimi,0,Lake Victoria,Mwamalizi,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1696,55888,20407,0.0,2011-08-17,Tasaf,0,TASAF,Zahanati,0,Lake Victoria,Songambele,Mwanza,19,6,Geita,Nyakamwaga,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
1697,55892,64770,0.0,2011-07-19,Plan International,0,Plan Internationa,Bombani,0,Lake Victoria,Ilungwe,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1698,55913,54172,0.0,2012-11-04,Ridep,0,DWE,Kwang`Asha,0,Lake Victoria,Malandala B,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1699,55957,69758,0.0,2011-08-04,Hesawa,0,DWE,Noni,0,Lake Victoria,Mwiza,Mwanza,19,6,Geita,Busolwa,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1700,56004,24089,0.0,2011-07-16,Goldmain,0,Goldmain,Kafula,0,Lake Victoria,Kibondo,Mwanza,19,6,Geita,Mtakuja,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1701,56050,69865,0.0,2011-08-04,Hesawa,0,DWE,Ramadhan,0,Lake Victoria,Mwiza,Mwanza,19,6,Geita,Busolwa,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
1702,56055,2853,0.0,2011-08-07,Government Of Tanzania,0,Government,Mabula,0,Lake Victoria,Nyemhela,Mwanza,19,6,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
1703,56110,39207,0.0,2011-07-19,Rwssp,0,DWE,Upendo,0,Lake Victoria,Songambele,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1704,56121,20087,0.0,2011-08-24,,0,,Emanuel,0,Lake Victoria,Bulumbi,Mwanza,19,6,Geita,Chigunga,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1705,56131,28267,0.0,2012-12-24,Government Of Tanzania,0,RWE,School,0,Lake Victoria,Mission,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,VWC,Ngasamo Water Supply,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe,communal standpipe,-17.8092173,-63.3387606
1706,56135,70668,0.0,2013-02-04,Rwssp,0,DWE,Mama Huruma,0,Lake Victoria,Mwabalizi,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1707,56176,662,0.0,2013-01-26,Dwsp,0,DWE,Mwamlwagwa,0,Lake Victoria,Bunamhala B,Shinyanga,17,1,Bariadi,Lugulu,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1708,56188,62907,0.0,2011-08-09,Government Of Tanzania,0,Government,Mibako,0,Lake Victoria,Bukwala,Mwanza,19,6,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1709,56195,52246,0.0,2013-02-27,Rwssp,0,DWE,Mwigigilo,0,Lake Victoria,Guyuki,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1710,56208,72443,0.0,2011-08-01,Getdsc00,0,GETDSC00,M/Center,0,Lake Victoria,Mwanza,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,Nyang'hwale,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1711,56225,14984,0.0,2013-02-04,Rwssp,0,DWE,Maendeleo,0,Lake Victoria,Mwasinasi B,Shinyanga,17,1,Bariadi,Nkololo,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1712,56268,70312,0.0,2011-07-18,Government Of Tanzania,0,Government,Nersing College,0,Lake Victoria,Nyanza,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1713,56291,74058,0.0,2013-01-25,Dwsp,0,DWE,Kilumba,0,Lake Victoria,Mwakimishi,Shinyanga,17,1,Bariadi,Nkoma,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1714,56424,69458,0.0,2013-02-09,Lwi,0,LWI,Mapinduzi,0,Lake Victoria,Bugabu,Shinyanga,17,1,Bariadi,Gamboshi,0,,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1715,56433,50337,0.0,2011-08-26,Government Of Tanzania,0,Government,Edward,0,Lake Victoria,Majengo,Mwanza,19,6,Geita,Nyachiluluma,0,True,GeoData Consultants Ltd,VWC,Nyakagomba,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1716,56450,48170,0.0,2011-07-23,Hesawa,0,Hesawa,Nyanza,0,Lake Victoria,Mhengele,Mwanza,19,6,Geita,Nzera,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1717,56469,8194,0.0,2012-10-22,Rwssp,0,DWE,Upendo,0,Lake Victoria,Ipanga,Shinyanga,17,1,Bariadi,Nyakabindi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1718,56476,33515,0.0,2013-02-21,Wvt,0,WVT,Victoria,0,Lake Victoria,Mwamile,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-2.6726957000000002,34.435503984842775
1719,56599,498,0.0,2013-01-18,Wvt,0,WVT,Shule Ya Msingi Mwamigagani,0,Lake Victoria,Mwalushu B,Shinyanga,17,1,Bariadi,Nkoma,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1720,56607,60010,0.0,2013-02-10,Dwsp,0,DWE,none,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Mhango,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1721,56613,25840,0.0,2011-08-17,Hesawa,0,DWE,Bombani,0,Lake Victoria,Genge5,Mwanza,19,6,Geita,Nyakamwaga,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
1722,56653,66469,0.0,2011-08-13,Hesawa,0,DWE,Shuleni,0,Lake Tanganyika,Bubende,Mwanza,19,6,Geita,Nyamalimbe,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,swn 80,swn 80,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1723,56676,3776,0.0,2013-01-27,Dwsp,0,DWE,Mama Huruma,0,Lake Victoria,Niga,Shinyanga,17,1,Bariadi,Lugulu,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1724,56683,16906,0.0,2013-01-29,Dwsp,0,DWE,Muungano,0,Lake Victoria,Mwabuki,Shinyanga,17,1,Bariadi,Gamboshi,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1725,56729,20935,0.0,2011-07-31,Lidep,0,Community,Bombani,0,Lake Tanganyika,S/Center,Mwanza,19,6,Geita,Shabaka,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,-2.3260779,31.858254294902203
1726,56755,67892,0.0,2012-10-27,Dwsp,0,DWE,Kilabela,0,Lake Victoria,Nyamikonze,Shinyanga,17,1,Bariadi,Kasoli,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,fluoride,fluoride,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1727,56798,48304,0.0,2011-07-19,Plan International,0,Plan Internationa,Bibi Tofa,0,Lake Victoria,Katundu,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1728,56812,39296,0.0,2013-02-21,Wvt,0,WVT,Amani,0,Lake Victoria,Bubale,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
